Symbol,Current Price,Date,Time,Change,Open,High,Low,Volume,Trade Date,Purchase Price,Quantity,Commission,High Limit,Low Limit,Comment
PGR,182.88,2024/02/08,15:58 EST,0.7100067,182.21,184.2468,181.89,1352268,,,,,,,
PG,158.46,2024/02/08,15:58 EST,-0.6599884,158.8,159.1,157.77,3839153,,,,,,,
PFG,77.695,2024/02/08,15:58 EST,-0.41500092,78.11,78.18,76.79,708586,,,,,,,
PFE,27.545,2024/02/08,15:58 EST,-0.01499939,27.56,27.69,27.4103,23223854,,,,,,,
PEP,173.87,2024/02/08,15:58 EST,2.399994,171.72,174.1,171.41,6916589,,,,,,,
PEG,58.135,2024/02/08,15:58 EST,-0.875,58.67,58.785,57.53,2205954,,,,,,,
PEAK,17.95,2024/02/08,15:58 EST,0.07999992,17.83,18.12,17.78,5844166,,,,,,,
PCG,16.225,2024/02/08,15:58 EST,-0.18499947,16.3,16.4,16.12,20635097,,,,,,,
PCAR,105.65,2024/02/08,15:58 EST,0.59000397,105.2,106.22,104.65,1411084,,,,,,,
PAYX,122.73,2024/02/08,15:58 EST,0.6300049,122.0,122.73,121.1,800378,,,,,,,
PAYC,196.135,2024/02/08,15:58 EST,-2.8950043,188.93,199.37,186.1,1553110,,,,,,,
PARA,13.025,2024/02/08,15:58 EST,0.17499924,13.0,13.125,12.6608,11660012,,,,,,,
OXY,58.09,2024/02/08,15:58 EST,0.47000122,57.77,58.295,57.555,6656493,,,,,,,
OTIS,90.95,2024/02/08,15:58 EST,-0.8199997,91.65,91.81,90.47,1028879,,,,,,,
ORLY,1021.025,2024/02/08,15:58 EST,-45.994995,1010.5,1069.415,1009.29,716492,,,,,,,
ORCL,116.62,2024/02/08,15:58 EST,-0.6499939,117.09,117.7872,115.97,3680141,,,,,,,
ON,80.68,2024/02/08,15:58 EST,3.7200012,77.04,80.91,77.13,6965382,,,,,,,
OMC,86.6,2024/02/08,15:58 EST,0.27999878,86.56,86.72,84.62,2243002,,,,,,,
OKE,68.95,2024/02/08,15:57 EST,0.40999603,68.78,69.035,68.21,1776598,,,,,,,
OGN,16.285,2024/02/08,15:58 EST,0.034999847,16.18,16.3199,15.94,2008813,,,,,,,
ODFL,434.585,2024/02/08,15:58 EST,2.1349792,431.34,437.32,428.605,535411,,,,,,,
O,53.105,2024/02/08,15:58 EST,-0.25500107,53.27,53.515,53.0428,3472700,,,,,,,
NXPI,227.91,2024/02/08,15:58 EST,6.5400085,221.44,228.85,221.44,1762347,,,,,,,
NWSA,25.83,2024/02/08,15:58 EST,1.5599995,26.88,28.0,25.43,8703712,,,,,,,
NWS,27.02,2024/02/08,15:58 EST,1.7200012,26.99,28.92,26.75,1952543,,,,,,,
NWL,8.445,2024/02/08,15:58 EST,0.5249996,7.93,8.5,7.905,3994166,,,,,,,
NVR,7489.79,2024/02/08,15:58 EST,69.08008,7398.95,7493.825,7407.57,16420,,,,,,,
NVDA,696.435,2024/02/08,15:58 EST,-4.5549927,700.74,707.94,694.55,38517354,,,,,,,
NUE,186.24,2024/02/08,15:58 EST,0.02999878,185.92,187.305,184.56,744869,,,,,,,
NTRS,78.405,2024/02/08,15:58 EST,-0.71500397,78.99,79.28,77.96,723228,,,,,,,
NTAP,88.83,2024/02/08,15:57 EST,1.5999985,87.48,89.49,87.2,1000025,,,,,,,
NSC,254.04,2024/02/08,15:58 EST,3.4899902,250.82,254.23,250.99,774109,,,,,,,
NRG,52.415,2024/02/08,15:58 EST,-0.57500076,52.92,53.185,51.935,1770351,,,,,,,
NOW,798.53,2024/02/08,15:58 EST,8.140015,792.0,800.3,790.84,755740,,,,,,,
NOC,451.7,2024/02/08,15:58 EST,-2.1999817,452.86,454.07,449.81,377094,,,,,,,
NLSN,,,,,,,,,,,,,,,
NLOK,,,,,,,,,,,,,,,
NKE,103.58,2024/02/08,15:58 EST,-0.20999908,104.43,104.96,103.045,5382987,,,,,,,
NI,25.035,2024/02/08,15:58 EST,-0.055000305,25.04,25.13,24.825,2727984,,,,,,,
NFLX,558.335,2024/02/08,15:58 EST,-0.9649658,560.55,563.7,555.74,2819082,,,,,,,
NEM,33.365,2024/02/08,15:58 EST,-0.28499985,33.44,33.59,33.23,6591086,,,,,,,
NEE,56.255,2024/02/08,15:58 EST,-0.125,56.42,56.38,55.385,7013690,,,,,,,
NDSN,261.795,2024/02/08,15:58 EST,5.985016,257.53,262.78,256.84,187869,,,,,,,
NDAQ,56.74,2024/02/08,15:58 EST,-0.16999817,56.7,57.18,56.67,952867,,,,,,,
NCLH,17.5,2024/02/08,15:58 EST,0.11000061,17.36,17.665,17.1301,8647652,,,,,,,
MU,84.92,2024/02/08,15:58 EST,-0.25,85.51,86.0346,84.53,9974794,,,,,,,
MTD,1224.58,2024/02/08,15:58 EST,11.349976,1212.98,1230.67,1210.8,182467,,,,,,,
MTCH,35.005,2024/02/08,15:58 EST,0.18500137,34.92,35.31,34.64,4200419,,,,,,,
MTB,131.61,2024/02/08,15:58 EST,1.1399994,129.63,132.445,129.36,824147,,,,,,,
MSI,328.09,2024/02/08,15:58 EST,0.16000366,330.0,330.39,326.15,753923,,,,,,,
MSFT,413.68,2024/02/08,15:58 EST,-0.36999512,414.05,415.56,412.53,14284008,,,,,,,
MSCI,586.065,2024/02/08,15:58 EST,-4.5650024,586.43,588.46,582.195,316440,,,,,,,
MS,85.585,2024/02/08,15:58 EST,-0.41500092,85.68,86.23,85.16,5171748,,,,,,,
MRO,22.69,2024/02/08,15:58 EST,0.0,22.72,22.89,22.35,12326757,,,,,,,
MRNA,93.63,2024/02/08,15:58 EST,-5.670006,99.0,99.0,92.95,3995089,,,,,,,
MRK,126.485,2024/02/08,15:58 EST,-0.9850006,127.32,127.15,125.945,4016031,,,,,,,
MPWR,736.84,2024/02/08,15:58 EST,91.43005,680.0,759.9999,679.47,1347375,,,,,,,
MPC,169.5,2024/02/08,15:58 EST,-0.08999634,169.59,171.3899,168.65,1268282,,,,,,,
MOS,30.085,2024/02/08,15:58 EST,-0.28500175,30.37,30.37,29.87,2645820,,,,,,,
MOH,380.92,2024/02/08,15:58 EST,18.820007,364.99,382.78,360.63,694361,,,,,,,
MO,40.055,2024/02/08,15:58 EST,-0.20499802,40.2,40.37,39.85,13079244,,,,,,,
MNST,56.4575,2024/02/08,15:58 EST,-0.0024986267,56.49,56.53,56.005,3341483,,,,,,,
MMM,93.2,2024/02/08,15:58 EST,-0.6399994,94.15,94.38,92.71,3277934,,,,,,,
MMC,196.605,2024/02/08,15:58 EST,0.875,196.58,196.765,194.5,872305,,,,,,,
MLM,526.095,2024/02/08,15:58 EST,1.6149902,524.72,526.445,518.66,226103,,,,,,,
MKTX,224.04,2024/02/08,15:58 EST,-2.3700104,224.08,229.86,223.75,301351,,,,,,,
MKC,65.835,2024/02/08,15:58 EST,0.21499634,65.59,66.21,65.29,1171523,,,,,,,
MHK,109.965,2024/02/08,15:58 EST,1.0049973,109.25,111.36,109.4,841295,,,,,,,
MGM,46.355,2024/02/08,15:52 EST,1.6349983,45.5,46.445,45.275,4255331,,,,,,,
META,469.675,2024/02/08,15:58 EST,0.084991455,468.32,470.59,465.03,16286790,,,,,,,
MET,66.74,2024/02/08,15:58 EST,-0.26000214,66.8,66.94,66.18,2652819,,,,,,,
MDT,86.23,2024/02/08,15:58 EST,-0.9300003,86.55,86.756,85.39,4909629,,,,,,,
MDLZ,74.73,2024/02/08,15:58 EST,0.11000061,74.59,75.175,74.44,3917107,,,,,,,
MCO,398.29,2024/02/08,15:58 EST,-6.5599976,400.21,400.615,393.4,559869,,,,,,,
MCK,494.65,2024/02/08,15:58 EST,-22.329987,505.01,510.725,488.29,2033476,,,,,,,
MCHP,84.355,2024/02/08,15:58 EST,1.0450058,83.4,85.29,82.96,4389335,,,,,,,
MCD,292.14,2024/02/08,15:58 EST,4.810028,286.2,293.15,284.2,3653554,,,,,,,
MAS,73.335,2024/02/08,15:58 EST,2.8949966,74.24,76.41,73.05,5144601,,,,,,,
MAR,249.54,2024/02/08,15:58 EST,1.5999908,249.69,250.44,245.81,811932,,,,,,,
MAA,124.44,2024/02/08,15:58 EST,-0.73999786,125.14,126.01,122.03,1229780,,,,,,,
MA,458.41,2024/02/08,15:58 EST,-3.5,460.0,460.67,457.445,1369374,,,,,,,
LYV,88.015,2024/02/08,15:58 EST,0.35499573,88.62,89.0,87.6,1459254,,,,,,,
LYB,94.96,2024/02/08,15:58 EST,0.48999786,94.5,95.15,94.0801,1327333,,,,,,,
LW,100.891,2024/02/08,15:58 EST,0.7009964,100.22,102.14,100.005,982653,,,,,,,
LVS,53.615,2024/02/08,15:58 EST,0.8650017,53.5,54.29,53.3,5225190,,,,,,,
LUV,32.305,2024/02/08,15:58 EST,1.5650005,30.84,32.32,30.655,9255396,,,,,,,
LUMN,1.5,2024/02/08,15:58 EST,0.049999952,1.45,1.54,1.41,13045826,,,,,,,
LRCX,864.04,2024/02/08,15:58 EST,15.5,852.0,869.59,846.1401,646760,,,,,,,
LOW,220.43,2024/02/08,15:58 EST,-1.2600098,222.0,223.59,219.29,1544426,,,,,,,
LNT,47.46,2024/02/08,15:58 EST,-0.3199997,47.53,47.5983,46.985,1097632,,,,,,,
LNC,26.335,2024/02/08,15:58 EST,-0.74500084,27.0,27.24,26.0101,2698161,,,,,,,
LMT,426.9,2024/02/08,15:58 EST,-3.2000122,429.36,429.7516,425.73,769361,,,,,,,
LLY,734.95,2024/02/08,15:58 EST,9.570007,728.32,740.77,725.97,3800488,,,,,,,
LKQ,47.515,2024/02/08,15:58 EST,-0.055000305,47.29,47.62,47.125,900499,,,,,,,
LIN,414.32,2024/02/08,15:58 EST,-2.5099792,419.3,419.3,413.36,1175009,,,,,,,
LHX,209.16,2024/02/08,15:58 EST,-0.3999939,209.27,209.82,206.49,751373,,,,,,,
LH,222.715,2024/02/08,15:58 EST,-0.9950104,222.06,223.155,220.75,460768,,,,,,,
LEN,153.33,2024/02/08,15:58 EST,0.6399994,153.15,154.07,151.77,948880,,,,,,,
LDOS,113.255,2024/02/08,15:58 EST,0.17499542,112.9,113.72,112.5313,541526,,,,,,,
L,72.04,2024/02/08,15:58 EST,-0.62000275,72.47,72.52,71.52,753074,,,,,,,
KR,45.37,2024/02/08,15:58 EST,0.75,44.51,45.495,44.49,5066050,,,,,,,
KO,59.785,2024/02/08,15:58 EST,-0.20500183,59.89,59.97,59.41,10245295,,,,,,,
KMX,73.2292,2024/02/08,15:58 EST,0.9291992,72.01,73.265,71.9,1178682,,,,,,,
KMI,16.62,2024/02/08,15:58 EST,-0.02999878,16.63,16.73,16.57,14647734,,,,,,,
KMB,120.155,2024/02/08,15:58 EST,-0.9150009,120.89,120.99,119.715,1599725,,,,,,,
KLAC,618.36,2024/02/08,15:58 EST,9.459961,608.9,624.79,608.165,486332,,,,,,,
KIM,19.98,2024/02/08,15:58 EST,-0.19000053,20.13,20.36,19.695,5858132,,,,,,,
KHC,36.455,2024/02/08,15:58 EST,0.055000305,36.44,36.68,36.24,9290956,,,,,,,
KEYS,161.06,2024/02/08,15:58 EST,2.9199982,158.47,161.9,157.925,739077,,,,,,,
KEY,13.85,2024/02/08,15:58 EST,-0.049999237,13.78,13.965,13.57,10590666,,,,,,,
KDP,31.485,2024/02/08,15:58 EST,0.22500038,31.24,31.52,31.139,4793819,,,,,,,
K,54.78,2024/02/08,15:58 EST,1.0900002,55.5,56.57,54.52,5670913,,,,,,,
JPM,174.61,2024/02/08,15:58 EST,-0.81999207,175.0,175.3058,173.57,4021612,,,,,,,
JNPR,36.945,2024/02/08,15:58 EST,-0.084999084,37.0,37.07,36.9,1511427,,,,,,,
JNJ,156.28,2024/02/08,15:58 EST,-1.699997,157.34,157.34,155.31,7438249,,,,,,,
JKHY,174.16,2024/02/08,15:58 EST,4.980011,169.43,174.22,169.235,505006,,,,,,,
JCI,55.17,2024/02/08,15:58 EST,0.76999664,54.52,55.335,54.19,4197295,,,,,,,
JBHT,213.37,2024/02/08,15:58 EST,-0.38000488,212.53,214.33,211.32,619632,,,,,,,
J,143.15,2024/02/08,15:58 EST,-0.43000793,143.22,143.8799,141.98,593762,,,,,,,
IVZ,15.9,2024/02/08,15:58 EST,-0.020000458,15.92,16.03,15.71,2531565,,,,,,,
ITW,254.47,2024/02/08,15:58 EST,0.38000488,253.72,254.595,251.315,537408,,,,,,,
IT,455.309,2024/02/08,15:58 EST,5.3589783,453.3,455.49,449.22,372631,,,,,,,
ISRG,386.875,2024/02/08,15:58 EST,-4.5,389.51,391.6,385.36,765415,,,,,,,
IRM,68.58,2024/02/08,15:58 EST,0.76000214,67.74,68.61,67.62,518065,,,,,,,
IR,85.25,2024/02/08,15:58 EST,0.6800003,84.67,85.419,84.435,1941497,,,,,,,
IQV,216.75,2024/02/08,15:58 EST,2.4100037,213.54,216.82,212.12,696608,,,,,,,
IPG,31.78,2024/02/08,15:58 EST,-0.460001,32.0,33.1,31.59,6058203,,,,,,,
IP,34.859,2024/02/08,15:58 EST,0.99900055,33.98,35.045,33.875,4400475,,,,,,,
INVH,32.64,2024/02/08,15:58 EST,0.07999802,32.49,32.775,32.365,1351414,,,,,,,
INTU,652.52,2024/02/08,15:58 EST,9.350037,646.43,654.15,643.17,811901,,,,,,,
INTC,42.495,2024/02/08,15:58 EST,-0.28499985,42.72,42.97,42.33,23283388,,,,,,,
INCY,57.36,2024/02/08,15:58 EST,0.020000458,57.35,57.66,56.1,1115447,,,,,,,
ILMN,143.5,2024/02/08,15:58 EST,0.55999756,142.47,144.82,139.19,2038260,,,,,,,
IFF,80.58,2024/02/08,15:58 EST,-1.7599945,82.5,82.76,80.52,1127411,,,,,,,
IEX,225.445,2024/02/08,15:58 EST,3.0250092,225.7,226.455,222.03,521105,,,,,,,
IDXX,572.83,2024/02/08,15:58 EST,0.52001953,565.72,575.945,562.42,389926,,,,,,,
ICE,134.0,2024/02/08,15:58 EST,5.919998,132.03,135.98,131.0009,4694499,,,,,,,
IBM,184.2202,2024/02/08,15:58 EST,2.1401978,182.63,184.52,181.49,3837220,,,,,,,
HWM,59.18,2024/02/08,15:58 EST,0.13999939,59.15,59.32,58.86,1719081,,,,,,,
HUM,367.22,2024/02/08,15:58 EST,-1.3500061,370.43,372.9299,366.925,1374711,,,,,,,
HSY,202.48,2024/02/08,15:58 EST,8.220001,192.2,209.68,189.5703,4386099,,,,,,,
HST,19.53,2024/02/08,15:58 EST,0.30000114,19.23,19.55,19.14,2496868,,,,,,,
HSIC,74.79,2024/02/08,15:58 EST,-0.47000122,73.43,75.2,72.975,1594306,,,,,,,
HRL,29.425,2024/02/08,15:58 EST,-0.3050003,29.6,29.78,29.34,2741138,,,,,,,
HPQ,28.245,2024/02/08,15:58 EST,0.29500008,28.0,28.3,27.9344,3565452,,,,,,,
HPE,15.465,2024/02/08,15:58 EST,0.20499992,15.26,15.52,15.21,6177576,,,,,,,
HON,193.43,2024/02/08,15:58 EST,-0.6700134,193.59,194.0,192.25,2001335,,,,,,,
HOLX,73.461,2024/02/08,15:58 EST,-0.38899994,73.6,73.635,72.672,1354056,,,,,,,
HLT,194.26,2024/02/08,15:58 EST,-1.7700043,197.63,197.94,191.95,1263213,,,,,,,
HII,272.415,2024/02/08,15:58 EST,-2.3249817,274.56,275.39,270.165,184949,,,,,,,
HIG,89.65,2024/02/08,15:58 EST,-0.19999695,89.81,90.095,89.04,1081413,,,,,,,
HES,146.35,2024/02/08,15:58 EST,1.1500092,145.16,146.92,143.36,2808914,,,,,,,
HD,363.45,2024/02/08,15:58 EST,0.76000977,362.86,365.65,361.6485,1670919,,,,,,,
HCA,305.62,2024/02/08,15:58 EST,-1.6600037,307.06,307.6,302.11,751170,,,,,,,
HBAN,12.31,2024/02/08,15:58 EST,-0.03999996,12.24,12.37,12.15,9676087,,,,,,,
HAS,50.655,2024/02/08,15:58 EST,0.75499725,50.29,51.31,50.255,1267716,,,,,,,
HAL,34.9922,2024/02/08,15:58 EST,0.25219727,34.74,35.235,34.695,4381458,,,,,,,
GWW,950.78,2024/02/08,15:58 EST,5.7800293,947.75,952.51,941.78,157650,,,,,,,
GS,384.615,2024/02/08,15:58 EST,-2.0450134,386.0,388.11,381.5606,1314784,,,,,,,
GRMN,122.29,2024/02/08,15:58 EST,0.55999756,122.04,122.44,120.88,441815,,,,,,,
GPN,136.65,2024/02/08,15:58 EST,-0.3600006,136.73,137.68,136.415,792979,,,,,,,
GPC,142.255,2024/02/08,15:58 EST,-0.5249939,141.31,142.325,141.2,1004353,,,,,,,
GOOGL,145.82,2024/02/08,15:58 EST,0.28001404,145.83,146.33,145.11,18081769,,,,,,,
GOOG,147.09,2024/02/08,15:58 EST,0.41000366,146.97,147.61,146.42,15193796,,,,,,,
GNRC,127.37,2024/02/08,15:58 EST,1.5699997,125.21,127.74,124.26,647501,,,,,,,
GM,38.64,2024/02/08,15:58 EST,-0.08000183,38.84,38.9399,38.42,13449951,,,,,,,
GLW,31.715,2024/02/08,15:58 EST,-0.07500076,31.71,31.8093,31.53,2904540,,,,,,,
GL,124.78,2024/02/08,15:58 EST,2.3099976,123.52,125.11,122.5,654287,,,,,,,
GIS,64.035,2024/02/08,15:58 EST,0.32500458,63.5,64.665,63.22,3426112,,,,,,,
GILD,73.79,2024/02/08,15:58 EST,-0.62999725,74.4,74.59,73.03,6700641,,,,,,,
GE,139.035,2024/02/08,15:58 EST,0.53500366,138.65,139.46,138.25,2767937,,,,,,,
GD,268.91,2024/02/08,15:58 EST,-0.17999268,269.0,269.435,267.12,463968,,,,,,,
FTV,82.205,2024/02/08,15:58 EST,-0.125,82.56,82.405,81.64,1036761,,,,,,,
FTNT,67.855,2024/02/08,15:58 EST,-2.1749954,69.79,70.64,67.76,7248430,,,,,,,
FRT,102.095,2024/02/08,15:58 EST,1.2550049,100.39,102.45,100.24,748357,,,,,,,
FRC,,,,,,,,,,,,,,,
FOXA,28.795,2024/02/08,15:58 EST,-0.67499924,29.75,29.86,28.515,6371366,,,,,,,
FOX,26.615,2024/02/08,15:58 EST,-0.82500076,27.37,27.72,26.41,1778414,,,,,,,
FMC,52.14,2024/02/08,15:58 EST,-2.5100021,54.4,54.86,51.585,2160651,,,,,,,
FLT,265.025,2024/02/08,15:58 EST,-26.964996,270.5,275.375,259.28,1288846,,,,,,,
FITB,33.365,2024/02/08,15:58 EST,0.005001068,33.22,33.585,32.92,2565006,,,,,,,
FISV,,,,,,,,,,,,,,,
FIS,61.47,2024/02/08,15:58 EST,-0.19999695,61.45,61.97,61.31,1642613,,,,,,,
FFIV,185.14,2024/02/08,15:58 EST,1.8500061,183.06,185.28,182.41,278005,,,,,,,
FE,35.805,2024/02/08,15:58 EST,-0.025001526,35.62,35.81,35.41,3681840,,,,,,,
FDX,241.82,2024/02/08,15:58 EST,-0.30999756,241.9,243.34,240.415,1578956,,,,,,,
FDS,469.73,2024/02/08,15:58 EST,-13.329987,482.26,481.2,468.14,179933,,,,,,,
FCX,38.115,2024/02/08,15:58 EST,-1.0849991,38.85,38.895,37.89,11496908,,,,,,,
FBHS,,,,,,,,,,,,,,,
FAST,69.25,2024/02/08,15:58 EST,-0.20999908,69.49,69.71,69.0001,2104440,,,,,,,
FANG,153.29,2024/02/08,15:58 EST,1.8399963,151.5,154.39,151.31,1438294,,,,,,,
F,12.8025,2024/02/08,15:58 EST,0.0024995804,12.87,12.9,12.54,62691280,,,,,,,
EXR,143.55,2024/02/08,15:58 EST,1.1399994,143.38,144.35,142.69,601485,,,,,,,
EXPE,159.26,2024/02/08,15:58 EST,4.8799896,156.5,160.0499,154.8201,4845747,,,,,,,
EXPD,127.33,2024/02/08,15:58 EST,-0.27999878,127.34,127.47,125.16,735254,,,,,,,
EXC,33.745,2024/02/08,15:58 EST,-0.35499954,33.98,33.98,33.53,4366475,,,,,,,
EW,85.88,2024/02/08,15:58 EST,-0.73000336,86.45,86.645,85.21,2834004,,,,,,,
EVRG,48.62,2024/02/08,15:58 EST,-0.76000214,49.12,49.12,48.04,2899842,,,,,,,
ETSY,74.46,2024/02/08,15:58 EST,1.199997,73.1,74.685,72.95,1613012,,,,,,,
ETR,97.41,2024/02/08,15:58 EST,-0.21999359,97.22,97.72,96.24,854323,,,,,,,
ETN,272.9,2024/02/08,15:58 EST,0.049987793,273.0,274.7,272.39,1251837,,,,,,,
ESS,229.325,2024/02/08,15:58 EST,0.30499268,228.66,229.46,225.85,342988,,,,,,,
ES,54.005,2024/02/08,15:58 EST,0.21500015,53.45,54.035,52.71,2641319,,,,,,,
EQT,34.735,2024/02/08,15:58 EST,0.50500107,34.0,34.85,33.87,3313569,,,,,,,
EQR,59.15,2024/02/08,15:58 EST,0.33000183,58.7,59.2275,58.565,874792,,,,,,,
EQIX,854.81,2024/02/08,15:58 EST,8.080017,840.26,859.72,840.26,305046,,,,,,,
EPAM,286.845,2024/02/08,15:58 EST,1.1549988,286.09,287.88,284.015,524865,,,,,,,
EOG,112.91,2024/02/08,15:58 EST,0.39000702,112.9,113.94,111.8044,2600114,,,,,,,
ENPH,116.965,2024/02/08,15:58 EST,-0.5450058,117.85,120.98,114.3501,6243886,,,,,,,
EMR,102.305,2024/02/08,15:58 EST,-1.784996,104.63,105.24,102.0216,4444181,,,,,,,
EMN,83.01,2024/02/08,15:58 EST,0.040000916,82.94,83.085,81.95,882362,,,,,,,
ELV,502.22,2024/02/08,15:58 EST,4.4299927,500.35,503.98,499.99,641234,,,,,,,
EL,140.635,2024/02/08,15:58 EST,-1.2949982,141.93,142.66,138.04,3787367,,,,,,,
EIX,64.61,2024/02/08,15:58 EST,-0.83000183,65.07,65.335,63.63,2009038,,,,,,,
EFX,252.06,2024/02/08,15:58 EST,10.199997,251.21,255.0,237.34,1656564,,,,,,,
ED,88.64,2024/02/08,15:58 EST,-0.83000183,89.07,89.28,88.11,1182404,,,,,,,
ECL,202.665,2024/02/08,15:58 EST,-0.3350067,203.0,202.855,201.465,543861,,,,,,,
EBAY,42.005,2024/02/08,15:58 EST,-0.33499908,42.25,42.28,41.64,2630078,,,,,,,
EA,138.84,2024/02/08,15:58 EST,2.0899963,137.0,138.94,136.68,1291806,,,,,,,
DXCM,126.98,2024/02/08,15:58 EST,0.37000275,127.2,127.37,125.21,3583963,,,,,,,
DXC,22.06,2024/02/08,15:58 EST,0.6899986,21.36,22.45,21.155,4571410,,,,,,,
DVN,42.385,2024/02/08,15:58 EST,1.074997,41.33,42.485,41.32,9717382,,,,,,,
DVA,110.92,2024/02/08,15:58 EST,-0.69000244,111.17,111.285,109.71,477182,,,,,,,
DUK,92.575,2024/02/08,15:58 EST,-2.925003,94.74,95.2,91.47,4725356,,,,,,,
DTE,104.0,2024/02/08,15:58 EST,-1.2200012,105.0,106.44,102.78,1470598,,,,,,,
DRI,168.35,2024/02/08,15:58 EST,2.3100128,167.04,168.995,166.06,432610,,,,,,,
DPZ,426.84,2024/02/08,15:58 EST,4.889984,424.58,431.47,423.01,443013,,,,,,,
DOW,53.855,2024/02/08,15:58 EST,-0.23500061,54.17,54.2003,53.5,2560223,,,,,,,
DOV,159.93,2024/02/08,15:58 EST,-0.54000854,160.49,161.0,158.19,812470,,,,,,,
DLTR,140.92,2024/02/08,15:58 EST,1.0899963,139.99,142.81,139.465,1511472,,,,,,,
DLR,147.09,2024/02/08,15:58 EST,1.6199951,144.83,148.0,145.21,1431364,,,,,,,
DISH,5.77,2023/12/29,16:00 EST,0.11000013,5.64,5.963,5.57,50815955,,,,,,,
DIS,110.345,2024/02/08,15:58 EST,11.205002,107.08,112.77,106.8,57044797,,,,,,,
DHR,245.82,2024/02/08,15:57 EST,-0.81999207,246.45,246.8,244.08,1373855,,,,,,,
DHI,144.72,2024/02/08,15:58 EST,0.08000183,145.03,145.89,142.99,1518994,,,,,,,
DGX,126.525,2024/02/08,15:58 EST,-0.89499664,126.75,127.22,125.21,802510,,,,,,,
DG,135.67,2024/02/08,15:58 EST,0.38000488,135.31,136.95,135.08,1220700,,,,,,,
DFS,108.76,2024/02/08,15:58 EST,2.4800034,107.89,108.92,106.65,1034955,,,,,,,
